suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
core,hidden_variable,variable_addition,False,Flat-Search,7,core,0.9703242977379388,0.22503445862804305,4.5891171933309876,1.0,1.0,1.0,0.1772203520783852,11
core,hidden_variable,variable_addition,False,Flat-Search,8,core,0.9621802966154868,0.313685567411388,5.135546852959716,1.0,1.0,1.0,0.17686281270842513,11
core,hidden_variable,variable_addition,False,Flat-Search,9,core,0.9581033803984295,0.31053619632900575,4.15012375443555,1.0,1.0,1.0,0.16347621530110934,11
core,hidden_variable,variable_addition,False,Flat-Search,10,core,0.9574627686027404,0.3205645171201583,5.026119340202992,1.0,1.0,1.0,0.1840190855269352,11
core,hidden_variable,variable_addition,False,Flat-Search,11,core,0.9488524852047462,0.347191875706938,4.09960261577567,1.0,1.0,1.0,0.16889604847126283,11
core,hidden_variable,variable_addition,False,Flat-Search,12,core,0.9338180610118456,0.4244620168405371,4.350994772771546,1.0,1.0,1.0,0.17730335334230124,11
core,hidden_variable,variable_addition,False,Flat-Search,13,core,0.9571329838532177,0.337216868002053,4.038640794518313,1.0,1.0,1.0,0.15312730479882752,11
core,hidden_variable,variable_addition,False,Flat-Search,14,core,0.9526973656874196,0.30616440497576364,3.5347168310543227,1.0,1.0,1.0,0.15853156762006837,11
core,hidden_variable,variable_addition,False,Flat-Search,15,core,0.9431233871906275,0.32957175085702745,4.2420850007440185,1.0,1.0,1.0,0.19006779928654616,11
core,hidden_variable,variable_addition,False,Flat-Search,16,core,0.9550785500661132,0.33281878426949313,4.824532990935518,1.0,1.0,1.0,0.1802401867758502,11
core,hidden_variable,variable_addition,False,Flat-Search,17,core,0.9596372165817,0.2830712253061888,4.771124048416626,1.0,1.0,1.0,0.18723665597084183,11
core,hidden_variable,variable_addition,False,Flat-Search,18,core,0.9597526055943306,0.2969584993025072,4.8757891330170535,1.0,1.0,1.0,0.1837620693546888,11
core,hidden_variable,variable_addition,False,Flat-Search,19,core,0.9521447975214352,0.33524569379029506,4.08540085622238,1.0,1.0,1.0,0.16599258333417316,11
core,hidden_variable,variable_addition,False,Flat-Search,20,core,0.9499122890718016,0.34993033209030944,4.971167795426258,1.0,1.0,1.0,0.18909053547914423,11
core,hidden_variable,variable_addition,False,Flat-Search,21,core,0.9580478239778204,0.31690267661993293,5.0088814594987054,1.0,1.0,1.0,0.18353680323231764,11
core,hidden_variable,variable_addition,False,Flat-Search,22,core,0.9595264286647661,0.28983055489888004,4.553458458818391,1.0,1.0,1.0,0.17904608316364024,11
core,hidden_variable,variable_addition,False,Flat-Search,23,core,0.9555394119518572,0.3288143296488174,4.935711824200549,1.0,1.0,1.0,0.18338095415659672,11
core,hidden_variable,variable_addition,False,Flat-Search,24,core,0.9522865877811162,0.2905848622351548,4.020066739840891,1.0,1.0,1.0,0.1808373616839144,11
core,hidden_variable,variable_addition,False,Flat-Search,25,core,0.9782003791233226,0.21565016330099826,4.7291184037938985,1.0,1.0,1.0,0.15323901280554525,11
core,hidden_variable,variable_addition,False,Flat-Search,26,core,0.9621121158124306,0.25459173633623633,4.849393561391571,1.0,1.0,1.0,0.1953577122207994,11
core,hidden_variable,variable_addition,False,Flat-Search,27,core,0.954850631214747,0.3273277168694594,4.74828057327071,1.0,1.0,1.0,0.18085032946129953,11
core,hidden_variable,variable_addition,False,Flat-Search,28,core,0.9630304666325515,0.29091130278497257,4.396981050924322,1.0,1.0,1.0,0.1651049978512087,11
core,hidden_variable,variable_addition,False,Flat-Search,29,core,0.9632996734320041,0.2926756927137036,4.600819940073202,1.0,1.0,1.0,0.1689355961653412,11
core,hidden_variable,variable_addition,False,Flat-Search,30,core,0.9535499122709491,0.3529399702755503,4.677373681649722,1.0,1.0,1.0,0.17292914431236212,11
core,hidden_variable,variable_addition,False,Flat-Search,31,core,0.9632815356558642,0.27048549768927554,5.28397037487528,1.0,1.0,1.0,0.1950490580587521,11
core,hidden_variable,variable_addition,False,Flat-Search,32,core,0.9441809892841685,0.32136070666808836,4.160228918327438,1.0,1.0,1.0,0.18885806674251615,11
core,hidden_variable,variable_addition,False,Flat-Search,33,core,0.9614192431212609,0.27288765802783893,4.318266162192621,1.0,1.0,1.0,0.17490188241639948,11
core,hidden_variable,variable_addition,False,Flat-Search,34,core,0.9515889079733717,0.38762824681625824,4.770980107532367,1.0,1.0,1.0,0.16832228236027974,11
core,hidden_variable,variable_addition,False,Flat-Search,35,core,0.9387942672183797,0.3510299601285594,4.314516863884549,1.0,1.0,1.0,0.19182395562875199,11
core,hidden_variable,variable_addition,False,Flat-Search,36,core,0.9455112936042424,0.35226922268876937,3.4889068002147026,1.0,1.0,1.0,0.15443864273032137,11
core,hidden_variable,variable_addition,False,Flat-Search,37,core,0.9595741033436024,0.307579480663025,4.815096742386096,1.0,1.0,1.0,0.1784953407640451,11
core,hidden_variable,variable_addition,False,Flat-Search,38,core,0.9399403350668056,0.2668684204552652,3.1828932580842357,1.0,1.0,1.0,0.1862165679616793,11
core,hidden_variable,variable_addition,False,Flat-Search,39,core,0.9582569010219896,0.2871765000007354,3.9428085015184675,1.0,1.0,1.0,0.16625306427429054,11
