suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates,auc,selected_feature
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Oracle,25,real,0.8821125628107258,0.13364217012582008,0.28158918241469527,1.0,1.0,1.0,0.05091566001065878,29,0.9891774891774892,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Fixed-Frame,26,real,0.7617035949283582,0.31284663307129956,0.31284663307129956,0.0,0.0,0.0,0.0,29,0.9315068493150686,none
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Flat-Search,26,real,0.8825749233226019,0.13304828131228982,0.31284663307129956,1.0,1.0,1.0,0.060435664197121874,29,0.9898749255509232,worst concave points
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,MDL-Flat,26,real,0.8825749233226019,0.13304828131228982,0.31284663307129956,1.0,1.0,1.0,0.060435664197121874,29,0.9898749255509232,worst concave points
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,EIC-Greedy,26,real,0.8825749233226019,0.13304828131228982,0.31284663307129956,1.0,1.0,1.0,0.060435664197121874,29,0.9898749255509232,worst concave points
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Oracle,26,real,0.8825749233226019,0.13304828131228982,0.31284663307129956,1.0,1.0,1.0,0.060435664197121874,29,0.9898749255509232,worst concave points
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Fixed-Frame,27,real,0.7863672903240987,0.2716703915645491,0.2716703915645491,0.0,0.0,0.0,0.0,29,0.9478856462179869,none
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Flat-Search,27,real,0.8933016851181925,0.11944264368838647,0.2716703915645491,1.0,1.0,1.0,0.05346719739704692,29,0.9961286480047647,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,MDL-Flat,27,real,0.8933016851181925,0.11944264368838647,0.2716703915645491,1.0,1.0,1.0,0.05346719739704692,29,0.9961286480047647,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,EIC-Greedy,27,real,0.8933016851181925,0.11944264368838647,0.2716703915645491,1.0,1.0,1.0,0.05346719739704692,29,0.9961286480047647,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Oracle,27,real,0.8933016851181925,0.11944264368838647,0.2716703915645491,1.0,1.0,1.0,0.05346719739704692,29,0.9961286480047647,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Fixed-Frame,28,real,0.8058090968481656,0.24098872041950256,0.24098872041950256,0.0,0.0,0.0,0.0,29,0.9697769953051644,none
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Flat-Search,28,real,0.8602631233051014,0.16243504215086474,0.24098872041950256,1.0,1.0,1.0,0.027227013228467878,29,0.9803403755868545,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,MDL-Flat,28,real,0.8602631233051014,0.16243504215086474,0.24098872041950256,1.0,1.0,1.0,0.027227013228467878,29,0.9803403755868545,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,EIC-Greedy,28,real,0.8602631233051014,0.16243504215086474,0.24098872041950256,1.0,1.0,1.0,0.027227013228467878,29,0.9803403755868545,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Oracle,28,real,0.8602631233051014,0.16243504215086474,0.24098872041950256,1.0,1.0,1.0,0.027227013228467878,29,0.9803403755868545,worst smoothness
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Fixed-Frame,29,real,0.8111983132029756,0.2327441807066271,0.2327441807066271,0.0,0.0,0.0,0.0,29,0.9677230046948357,none
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Flat-Search,29,real,0.8596488868692644,0.16326562539024167,0.2327441807066271,1.0,1.0,1.0,0.0242252868331444,29,0.9794600938967136,worst symmetry
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,MDL-Flat,29,real,0.8596488868692644,0.16326562539024167,0.2327441807066271,1.0,1.0,1.0,0.0242252868331444,29,0.9794600938967136,worst symmetry
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,EIC-Greedy,29,real,0.8596488868692644,0.16326562539024167,0.2327441807066271,1.0,1.0,1.0,0.0242252868331444,29,0.9794600938967136,worst symmetry
realdata,breast_cancer_wisconsin,real_data_variable_addition,False,Oracle,29,real,0.8596488868692644,0.16326562539024167,0.2327441807066271,1.0,1.0,1.0,0.0242252868331444,29,0.9794600938967136,worst symmetry
