suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
scaling,hidden_variable,variable_addition,False,MDL-Flat,30,L2-k2,0.9570032723731079,0.2967798827634843,4.10339745620134,1.0,1.0,1.0,0.1700880227835423,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,31,L2-k2,0.95875590158318,0.3016597167130371,4.385326787334262,1.0,1.0,1.0,0.17175605794760368,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,32,L2-k2,0.9585375601711409,0.30684006074722786,4.841903066870484,1.0,1.0,1.0,0.1821050320523513,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,33,L2-k2,0.9481572292821973,0.2852061233879555,4.226475341947956,1.0,1.0,1.0,0.19787603261847136,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,34,L2-k2,0.9605678217696676,0.2812103729383187,3.809703066116074,1.0,1.0,1.0,0.158975634406895,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,35,L2-k2,0.9665393717368284,0.2343138326321694,4.530554713130812,1.0,1.0,1.0,0.18375598156857764,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,36,L2-k2,0.9639540693277108,0.2640952113449157,4.692184817562557,1.0,1.0,1.0,0.18156429902888638,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,37,L2-k2,0.9585352929240041,0.35805685877920973,5.106993685436248,1.0,1.0,1.0,0.17005268562917175,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,38,L2-k2,0.9498815731919864,0.32685107609721575,3.7221045249193576,1.0,1.0,1.0,0.16260686190383078,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,39,L2-k2,0.9605387574246153,0.26561388794145996,3.9507260790795335,1.0,1.0,1.0,0.16991420335959878,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,0,L2-k2,0.9487809082589647,0.32657520695640435,3.9123234296728358,1.0,1.0,1.0,0.17075688876797107,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,1,L2-k2,0.9326065187254771,0.42320536246149754,3.464931565210815,1.0,1.0,1.0,0.15216332659817416,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,2,L2-k2,0.9557542573030519,0.3551962004839457,4.799497055733859,1.0,1.0,1.0,0.17028637609411557,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,3,L2-k2,0.9642184894777822,0.3017054520887067,4.858779508014402,1.0,1.0,1.0,0.16914428132849896,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,4,L2-k2,0.953533658949134,0.299369561272606,4.04975676312358,1.0,1.0,1.0,0.17541858630588691,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,5,L2-k2,0.9449921806935988,0.28852160245192826,4.104066775414324,1.0,1.0,1.0,0.19897367339146665,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,6,L2-k2,0.9543866793773468,0.3007859590657908,4.826625544811535,1.0,1.0,1.0,0.19421598446302862,3
scaling,hidden_variable,variable_addition,False,EIC-Greedy,7,L2-k2,0.9638340115990814,0.2699580861339465,4.5240181197334834,1.0,1.0,1.0,0.17494624442443196,3
